,Brand,Year,Global_Sales
1411,Microsoft,2011-01-01,1.38
126,Playstation,2011-01-01,6.56
13057,PC,2011-01-01,0.05
7996,PC,2011-01-01,0.18
13058,Nintendo,2011-01-01,0.05
14412,Playstation,2011-01-01,0.03
2197,Nintendo,2011-01-01,0.94
6986,Playstation,2011-01-01,0.23
6889,Playstation,2011-01-01,0.24
1496,Nintendo,2011-01-01,1.32
29,Microsoft,2011-01-01,14.76
6010,Nintendo,2011-01-01,0.29
13980,PC,2011-01-01,0.04
6048,Microsoft,2011-01-01,0.29
6794,PC,2011-01-01,0.24
16581,Nintendo,2011-01-01,0.01
2169,Nintendo,2011-01-01,0.96
7061,Microsoft,2011-01-01,0.23
6791,Microsoft,2011-01-01,0.24
1468,Playstation,2011-01-01,1.33
1558,Microsoft,2011-01-01,1.27
2195,Playstation,2011-01-01,0.94
7265,PC,2011-01-01,0.22
7913,Nintendo,2011-01-01,0.19
14181,Nintendo,2011-01-01,0.03
7390,Playstation,2011-01-01,0.21
6489,Nintendo,2011-01-01,0.26
7394,Nintendo,2011-01-01,0.21
6247,Microsoft,2011-01-01,0.28
13558,Playstation,2011-01-01,0.04
6251,Playstation,2011-01-01,0.28
1774,Playstation,2011-01-01,1.15
13302,Microsoft,2011-01-01,0.05
1776,Playstation,2011-01-01,1.15
14185,PC,2011-01-01,0.03
1781,Nintendo,2011-01-01,1.14
7668,Nintendo,2011-01-01,0.2
7665,Playstation,2011-01-01,0.2
13552,Playstation,2011-01-01,0.04
13551,PC,2011-01-01,0.04
7657,Nintendo,2011-01-01,0.2
13546,Microsoft,2011-01-01,0.04
1304,Microsoft,2011-01-01,1.46
60,Nintendo,2011-01-01,10.26
13316,Playstation,2011-01-01,0.05
13317,Playstation,2011-01-01,0.05
1803,Nintendo,2011-01-01,1.13
13321,PC,2011-01-01,0.05
13536,Nintendo,2011-01-01,0.04
13324,Playstation,2011-01-01,0.05
1252,Playstation,2011-01-01,1.5
7694,Nintendo,2011-01-01,0.2
7699,Playstation,2011-01-01,0.2
6228,Nintendo,2011-01-01,0.28
16424,Nintendo,2011-01-01,0.01
2016,Playstation,2011-01-01,1.03
6202,Microsoft,2011-01-01,0.28
13253,Nintendo,2011-01-01,0.05
16294,Playstation,2011-01-01,0.01
7356,Playstation,2011-01-01,0.21
14173,Nintendo,2011-01-01,0.03
2006,Nintendo,2011-01-01,1.04
99,Microsoft,2011-01-01,7.34
7719,Nintendo,2011-01-01,0.2
6506,Playstation,2011-01-01,0.26
1243,Microsoft,2011-01-01,1.51
13593,Nintendo,2011-01-01,0.04
13268,Playstation,2011-01-01,0.05
14194,Playstation,2011-01-01,0.03
1748,Nintendo,2011-01-01,1.16
13271,Nintendo,2011-01-01,0.05
6218,Playstation,2011-01-01,0.28
7372,Nintendo,2011-01-01,0.21
7373,Nintendo,2011-01-01,0.21
13585,Nintendo,2011-01-01,0.04
1244,PC,2011-01-01,1.51
1757,Playstation,2011-01-01,1.16
16428,Nintendo,2011-01-01,0.01
13582,Nintendo,2011-01-01,0.04
7712,Playstation,2011-01-01,0.2
14282,PC,2011-01-01,0.03
6500,Nintendo,2011-01-01,0.26
1762,Playstation,2011-01-01,1.15
1999,Microsoft,2011-01-01,1.04
6194,Playstation,2011-01-01,0.28
16414,Nintendo,2011-01-01,0.01
7640,Playstation,2011-01-01,0.2
7581,Playstation,2011-01-01,0.2
13454,PC,2011-01-01,0.04
75,Microsoft,2011-01-01,8.84
7577,Nintendo,2011-01-01,0.2
14241,Playstation,2011-01-01,0.03
14220,Microsoft,2011-01-01,0.03
1908,Playstation,2011-01-01,1.08
7572,Playstation,2011-01-01,0.2
13448,Nintendo,2011-01-01,0.05
7569,Playstation,2011-01-01,0.2
13447,Nintendo,2011-01-01,0.05
7521,PC,2011-01-01,0.2
7524,Playstation,2011-01-01,0.2
13397,Nintendo,2011-01-01,0.05
7529,Nintendo,2011-01-01,0.2
7532,PC,2011-01-01,0.2
13439,Microsoft,2011-01-01,0.05
13401,Playstation,2011-01-01,0.05
1281,Playstation,2011-01-01,1.48
13433,Nintendo,2011-01-01,0.05
13405,Nintendo,2011-01-01,0.05
6367,Playstation,2011-01-01,0.27
6382,Microsoft,2011-01-01,0.27
7543,Playstation,2011-01-01,0.2
7546,Microsoft,2011-01-01,0.2
14228,Nintendo,2011-01-01,0.03
7557,Playstation,2011-01-01,0.2
6405,Nintendo,2011-01-01,0.27
1916,Microsoft,2011-01-01,1.08
7511,Nintendo,2011-01-01,0.2
7507,Microsoft,2011-01-01,0.2
14197,Playstation,2011-01-01,0.03
14261,PC,2011-01-01,0.03
7628,Nintendo,2011-01-01,0.2
13341,Nintendo,2011-01-01,0.05
1823,Microsoft,2011-01-01,1.12
6446,Nintendo,2011-01-01,0.26
13349,Nintendo,2011-01-01,0.05
6312,Microsoft,2011-01-01,0.27
6320,Playstation,2011-01-01,0.27
16348,PC,2011-01-01,0.01
14254,Nintendo,2011-01-01,0.03
1935,Microsoft,2011-01-01,1.07
13358,PC,2011-01-01,0.05
1816,Microsoft,2011-01-01,1.12
1933,Nintendo,2011-01-01,1.07
7456,Nintendo,2011-01-01,0.21
13502,Nintendo,2011-01-01,0.04
7604,Playstation,2011-01-01,0.2
7463,Playstation,2011-01-01,0.21
6427,Playstation,2011-01-01,0.27
7474,Nintendo,2011-01-01,0.21
6422,Playstation,2011-01-01,0.27
7485,Playstation,2011-01-01,0.21
6341,PC,2011-01-01,0.27
6347,Microsoft,2011-01-01,0.27
13379,Playstation,2011-01-01,0.05
6352,Nintendo,2011-01-01,0.27
7504,Nintendo,2011-01-01,0.2
13505,Nintendo,2011-01-01,0.04
16533,Microsoft,2011-01-01,0.01
2025,Microsoft,2011-01-01,1.02
13617,Nintendo,2011-01-01,0.04
14099,Nintendo,2011-01-01,0.03
7168,Playstation,2011-01-01,0.22
7169,Playstation,2011-01-01,0.22
7870,Nintendo,2011-01-01,0.19
14110,PC,2011-01-01,0.03
7178,Playstation,2011-01-01,0.22
13748,Playstation,2011-01-01,0.04
6098,Nintendo,2011-01-01,0.29
37,Playstation,2011-01-01,13.46
16503,Playstation,2011-01-01,0.01
6105,Microsoft,2011-01-01,0.28
6671,Microsoft,2011-01-01,0.25
7195,Nintendo,2011-01-01,0.22
2117,Playstation,2011-01-01,0.98
7196,Nintendo,2011-01-01,0.22
6660,Playstation,2011-01-01,0.25
1640,Playstation,2011-01-01,1.22
13729,Microsoft,2011-01-01,0.04
13727,Nintendo,2011-01-01,0.04
13724,PC,2011-01-01,0.04
1650,Nintendo,2011-01-01,1.22
16496,Playstation,2011-01-01,0.01
13721,Playstation,2011-01-01,0.04
13720,Playstation,2011-01-01,0.04
42,Nintendo,2011-01-01,12.21
7855,Playstation,2011-01-01,0.19
6651,Microsoft,2011-01-01,0.25
7878,Microsoft,2011-01-01,0.19
13764,Playstation,2011-01-01,0.04
6705,PC,2011-01-01,0.25
7881,Playstation,2011-01-01,0.19
6773,Microsoft,2011-01-01,0.24
2153,Nintendo,2011-01-01,0.96
16532,PC,2011-01-01,0.01
14076,PC,2011-01-01,0.04
6765,Microsoft,2011-01-01,0.25
7905,Nintendo,2011-01-01,0.19
1204,Playstation,2011-01-01,1.55
7117,Playstation,2011-01-01,0.23
13809,Microsoft,2011-01-01,0.04
13808,Playstation,2011-01-01,0.04
1206,Nintendo,2011-01-01,1.55
13804,Playstation,2011-01-01,0.04
7122,Nintendo,2011-01-01,0.23
1667,Playstation,2011-01-01,1.2
7131,Nintendo,2011-01-01,0.23
13792,Playstation,2011-01-01,0.04
7137,Playstation,2011-01-01,0.22
2135,Microsoft,2011-01-01,0.97
6083,Nintendo,2011-01-01,0.29
7893,Playstation,2011-01-01,0.19
1600,Playstation,2011-01-01,1.24
6718,Playstation,2011-01-01,0.25
13108,Playstation,2011-01-01,0.05
7155,Playstation,2011-01-01,0.22
14094,Nintendo,2011-01-01,0.04
13111,Nintendo,2011-01-01,0.05
121,Playstation,2011-01-01,6.69
6090,Playstation,2011-01-01,0.29
14084,PC,2011-01-01,0.04
1320,PC,2011-01-01,1.45
13709,PC,2011-01-01,0.04
13143,Nintendo,2011-01-01,0.05
14308,PC,2011-01-01,0.03
14153,Playstation,2011-01-01,0.03
16462,Nintendo,2011-01-01,0.01
1712,Playstation,2011-01-01,1.18
13642,Nintendo,2011-01-01,0.04
16450,Playstation,2011-01-01,0.01
13639,Playstation,2011-01-01,0.04
1228,Microsoft,2011-01-01,1.52
13212,Nintendo,2011-01-01,0.05
7775,Nintendo,2011-01-01,0.19
1714,Nintendo,2011-01-01,1.18
6545,Nintendo,2011-01-01,0.26
7774,Playstation,2011-01-01,0.19
7321,Playstation,2011-01-01,0.21
2044,Nintendo,2011-01-01,1.01
7770,Nintendo,2011-01-01,0.19
13223,Nintendo,2011-01-01,0.05
13631,PC,2011-01-01,0.04
1719,Microsoft,2011-01-01,1.17
7327,Nintendo,2011-01-01,0.21
103,Playstation,2011-01-01,7.23
13625,Nintendo,2011-01-01,0.04
7763,Playstation,2011-01-01,0.19
7335,Nintendo,2011-01-01,0.21
16440,Microsoft,2011-01-01,0.01
53,Nintendo,2011-01-01,10.79
7340,Microsoft,2011-01-01,0.21
13199,Playstation,2011-01-01,0.05
13195,Playstation,2011-01-01,0.05
6577,Playstation,2011-01-01,0.26
13655,Playstation,2011-01-01,0.04
14329,Microsoft,2011-01-01,0.03
7851,PC,2011-01-01,0.19
7849,Nintendo,2011-01-01,0.19
7845,Nintendo,2011-01-01,0.19
13698,Playstation,2011-01-01,0.04
7841,Microsoft,2011-01-01,0.19
7835,Nintendo,2011-01-01,0.19
6626,Nintendo,2011-01-01,0.25
7244,Microsoft,2011-01-01,0.22
13163,Nintendo,2011-01-01,0.05
7253,Microsoft,2011-01-01,0.22
13685,Playstation,2011-01-01,0.04
16481,Nintendo,2011-01-01,0.01
1359,Microsoft,2011-01-01,1.42
7257,Nintendo,2011-01-01,0.22
2090,Playstation,2011-01-01,0.99
2089,Microsoft,2011-01-01,0.99
7819,Playstation,2011-01-01,0.19
1343,Playstation,2011-01-01,1.44
16267,Playstation,2011-01-01,0.01
7802,Nintendo,2011-01-01,0.19
6603,Nintendo,2011-01-01,0.26
2078,Microsoft,2011-01-01,1.0
6596,PC,2011-01-01,0.26
13662,PC,2011-01-01,0.04
115,Playstation,2011-01-01,6.83
6160,Playstation,2011-01-01,0.28
16476,Microsoft,2011-01-01,0.01
13681,Microsoft,2011-01-01,0.04
3980,Nintendo,2011-01-01,0.5
5390,Nintendo,2011-01-01,0.34
12975,Microsoft,2011-01-01,0.05
15623,Playstation,2011-01-01,0.02
3306,Playstation,2011-01-01,0.61
9652,Nintendo,2011-01-01,0.13
9653,Playstation,2011-01-01,0.13
4661,Playstation,2011-01-01,0.42
4660,Nintendo,2011-01-01,0.42
11437,Microsoft,2011-01-01,0.08
11432,Microsoft,2011-01-01,0.08
9679,Playstation,2011-01-01,0.12
15055,Microsoft,2011-01-01,0.02
9691,Playstation,2011-01-01,0.12
9694,Microsoft,2011-01-01,0.12
15610,Microsoft,2011-01-01,0.02
3335,Playstation,2011-01-01,0.6
15609,PC,2011-01-01,0.02
11398,PC,2011-01-01,0.08
11397,Nintendo,2011-01-01,0.08
3344,Nintendo,2011-01-01,0.6
9720,Nintendo,2011-01-01,0.12
15059,Playstation,2011-01-01,0.02
15602,Playstation,2011-01-01,0.02
3350,Playstation,2011-01-01,0.6
4587,Microsoft,2011-01-01,0.42
740,Playstation,2011-01-01,2.19
11461,Nintendo,2011-01-01,0.08
3298,Nintendo,2011-01-01,0.61
9633,Nintendo,2011-01-01,0.13
4722,Nintendo,2011-01-01,0.41
3250,Nintendo,2011-01-01,0.62
15019,Microsoft,2011-01-01,0.02
417,Playstation,2011-01-01,3.23
11522,Nintendo,2011-01-01,0.08
15024,Playstation,2011-01-01,0.02
11519,PC,2011-01-01,0.08
3255,Playstation,2011-01-01,0.62
15029,Playstation,2011-01-01,0.02
9592,Nintendo,2011-01-01,0.13
9594,Nintendo,2011-01-01,0.13
9747,Playstation,2011-01-01,0.12
3267,Playstation,2011-01-01,0.62
11499,Playstation,2011-01-01,0.08
9603,Microsoft,2011-01-01,0.13
11494,Nintendo,2011-01-01,0.08
9604,Microsoft,2011-01-01,0.13
3279,Nintendo,2011-01-01,0.62
9614,Playstation,2011-01-01,0.13
11485,PC,2011-01-01,0.08
9623,Nintendo,2011-01-01,0.13
11472,Nintendo,2011-01-01,0.08
11471,Microsoft,2011-01-01,0.08
9630,Microsoft,2011-01-01,0.13
9598,Playstation,2011-01-01,0.13
11368,Microsoft,2011-01-01,0.08
9759,Playstation,2011-01-01,0.12
15069,PC,2011-01-01,0.02
9870,Nintendo,2011-01-01,0.12
3455,Nintendo,2011-01-01,0.58
4494,Nintendo,2011-01-01,0.43
9880,Playstation,2011-01-01,0.12
4486,Nintendo,2011-01-01,0.44
11240,Playstation,2011-01-01,0.09
9893,Nintendo,2011-01-01,0.12
9894,Microsoft,2011-01-01,0.12
9896,Nintendo,2011-01-01,0.12
11230,Nintendo,2011-01-01,0.09
11228,PC,2011-01-01,0.09
15559,Nintendo,2011-01-01,0.02
11224,Playstation,2011-01-01,0.09
3487,Playstation,2011-01-01,0.58
3491,Playstation,2011-01-01,0.58
11209,PC,2011-01-01,0.09
11208,Playstation,2011-01-01,0.09
9921,Nintendo,2011-01-01,0.12
9928,Playstation,2011-01-01,0.12
11198,Nintendo,2011-01-01,0.09
9931,Nintendo,2011-01-01,0.12
4442,Microsoft,2011-01-01,0.44
11185,Playstation,2011-01-01,0.09
3514,Microsoft,2011-01-01,0.57
9903,Playstation,2011-01-01,0.12
4724,Microsoft,2011-01-01,0.41
9860,Nintendo,2011-01-01,0.12
15099,Playstation,2011-01-01,0.02
9760,Playstation,2011-01-01,0.12
11358,Nintendo,2011-01-01,0.08
4568,Playstation,2011-01-01,0.42
15079,Nintendo,2011-01-01,0.02
11347,Nintendo,2011-01-01,0.08
3390,PC,2011-01-01,0.59
11338,Nintendo,2011-01-01,0.08
3398,PC,2011-01-01,0.59
11332,Nintendo,2011-01-01,0.08
9784,Playstation,2011-01-01,0.12
9787,PC,2011-01-01,0.12
11278,Nintendo,2011-01-01,0.08
4559,Nintendo,2011-01-01,0.43
3418,Playstation,2011-01-01,0.59
9805,Nintendo,2011-01-01,0.12
11307,PC,2011-01-01,0.08
9808,Playstation,2011-01-01,0.12
11302,Microsoft,2011-01-01,0.08
9830,Microsoft,2011-01-01,0.12
11294,Nintendo,2011-01-01,0.08
9836,Playstation,2011-01-01,0.12
717,Playstation,2011-01-01,2.25
9837,Playstation,2011-01-01,0.12
3430,PC,2011-01-01,0.59
11315,Nintendo,2011-01-01,0.08
9574,Nintendo,2011-01-01,0.13
11537,Nintendo,2011-01-01,0.08
11542,PC,2011-01-01,0.08
4925,Nintendo,2011-01-01,0.39
4924,Nintendo,2011-01-01,0.39
4921,Nintendo,2011-01-01,0.39
11780,Nintendo,2011-01-01,0.07
4918,Microsoft,2011-01-01,0.39
9311,Nintendo,2011-01-01,0.14
11775,Nintendo,2011-01-01,0.07
14934,Nintendo,2011-01-01,0.02
11770,Nintendo,2011-01-01,0.07
9314,PC,2011-01-01,0.14
11766,Playstation,2011-01-01,0.07
11792,PC,2011-01-01,0.07
11765,Playstation,2011-01-01,0.07
16181,Playstation,2011-01-01,0.01
9321,Nintendo,2011-01-01,0.14
9325,Playstation,2011-01-01,0.14
11750,Playstation,2011-01-01,0.07
4904,Nintendo,2011-01-01,0.39
4899,Playstation,2011-01-01,0.39
9347,Nintendo,2011-01-01,0.13
4891,Playstation,2011-01-01,0.39
15731,Playstation,2011-01-01,0.02
4887,Playstation,2011-01-01,0.39
11732,Playstation,2011-01-01,0.08
811,Playstation,2011-01-01,2.07
11728,Nintendo,2011-01-01,0.08
15746,Nintendo,2011-01-01,0.02
11800,Nintendo,2011-01-01,0.07
9201,Microsoft,2011-01-01,0.14
9203,Nintendo,2011-01-01,0.14
14884,PC,2011-01-01,0.03
9208,Microsoft,2011-01-01,0.14
11873,Nintendo,2011-01-01,0.07
15775,Microsoft,2011-01-01,0.02
9213,Nintendo,2011-01-01,0.14
11867,PC,2011-01-01,0.07
838,Microsoft,2011-01-01,2.03
14894,Playstation,2011-01-01,0.03
9231,Playstation,2011-01-01,0.14
14918,PC,2011-01-01,0.02
835,Playstation,2011-01-01,2.04
4969,Nintendo,2011-01-01,0.39
9254,Microsoft,2011-01-01,0.14
3030,PC,2011-01-01,0.67
11827,Microsoft,2011-01-01,0.07
830,Microsoft,2011-01-01,2.04
11825,Nintendo,2011-01-01,0.07
4956,Nintendo,2011-01-01,0.39
9272,Nintendo,2011-01-01,0.14
9273,Playstation,2011-01-01,0.14
14912,Nintendo,2011-01-01,0.02
15753,Playstation,2011-01-01,0.02
9242,Nintendo,2011-01-01,0.14
9950,Nintendo,2011-01-01,0.12
9364,Nintendo,2011-01-01,0.13
11717,Playstation,2011-01-01,0.08
784,Microsoft,2011-01-01,2.11
11605,Nintendo,2011-01-01,0.08
9494,Nintendo,2011-01-01,0.13
11599,Playstation,2011-01-01,0.08
11597,Nintendo,2011-01-01,0.08
9503,Microsoft,2011-01-01,0.13
776,Playstation,2011-01-01,2.11
4770,Microsoft,2011-01-01,0.41
9506,Microsoft,2011-01-01,0.13
3210,Playstation,2011-01-01,0.63
4762,PC,2011-01-01,0.41
3198,Playstation,2011-01-01,0.63
15663,Playstation,2011-01-01,0.02
9514,Playstation,2011-01-01,0.13
3218,PC,2011-01-01,0.63
9520,Nintendo,2011-01-01,0.13
9534,Nintendo,2011-01-01,0.13
9540,Nintendo,2011-01-01,0.13
9544,Nintendo,2011-01-01,0.13
3227,Microsoft,2011-01-01,0.63
11551,Nintendo,2011-01-01,0.08
15010,Microsoft,2011-01-01,0.02
4741,Nintendo,2011-01-01,0.41
15660,Playstation,2011-01-01,0.02
4761,Microsoft,2011-01-01,0.41
9368,Microsoft,2011-01-01,0.13
9484,Microsoft,2011-01-01,0.13
9476,Playstation,2011-01-01,0.13
11713,Nintendo,2011-01-01,0.08
9384,Nintendo,2011-01-01,0.13
11706,Microsoft,2011-01-01,0.08
14958,Playstation,2011-01-01,0.02
9394,Playstation,2011-01-01,0.13
3129,Nintendo,2011-01-01,0.65
9413,Playstation,2011-01-01,0.13
15696,Playstation,2011-01-01,0.02
9429,Nintendo,2011-01-01,0.13
3148,Nintendo,2011-01-01,0.64
3154,PC,2011-01-01,0.64
387,Playstation,2011-01-01,3.42
4825,Playstation,2011-01-01,0.4
11656,Nintendo,2011-01-01,0.08
11654,Playstation,2011-01-01,0.08
11650,Microsoft,2011-01-01,0.08
9445,Nintendo,2011-01-01,0.13
789,Microsoft,2011-01-01,2.1
14976,Playstation,2011-01-01,0.02
15686,Playstation,2011-01-01,0.02
11634,Nintendo,2011-01-01,0.08
9465,Nintendo,2011-01-01,0.13
9467,Nintendo,2011-01-01,0.13
14982,Microsoft,2011-01-01,0.02
15695,PC,2011-01-01,0.02
9194,Nintendo,2011-01-01,0.14
9951,Nintendo,2011-01-01,0.12
11179,PC,2011-01-01,0.09
10810,Nintendo,2011-01-01,0.1
15245,Nintendo,2011-01-01,0.02
616,Playstation,2011-01-01,2.49
10803,Nintendo,2011-01-01,0.1
10801,Microsoft,2011-01-01,0.1
15379,Playstation,2011-01-01,0.02
555,Microsoft,2011-01-01,2.69
10797,Nintendo,2011-01-01,0.1
10785,Microsoft,2011-01-01,0.1
10356,Nintendo,2011-01-01,0.11
10357,Playstation,2011-01-01,0.11
10780,PC,2011-01-01,0.1
4127,Nintendo,2011-01-01,0.48
10778,Nintendo,2011-01-01,0.1
10360,Nintendo,2011-01-01,0.11
10768,Playstation,2011-01-01,0.1
4121,Playstation,2011-01-01,0.48
3842,Playstation,2011-01-01,0.52
10753,Nintendo,2011-01-01,0.1
563,Playstation,2011-01-01,2.68
10400,Microsoft,2011-01-01,0.11
10410,Playstation,2011-01-01,0.11
10737,Nintendo,2011-01-01,0.1
15385,Playstation,2011-01-01,0.02
10813,Microsoft,2011-01-01,0.1
10323,Playstation,2011-01-01,0.11
549,Microsoft,2011-01-01,2.72
10266,PC,2011-01-01,0.11
3733,Playstation,2011-01-01,0.54
536,Nintendo,2011-01-01,2.79
4195,Microsoft,2011-01-01,0.47
3743,Nintendo,2011-01-01,0.54
4179,Playstation,2011-01-01,0.47
632,Microsoft,2011-01-01,2.44
3779,Microsoft,2011-01-01,0.53
10298,Nintendo,2011-01-01,0.11
10300,Microsoft,2011-01-01,0.11
10851,Nintendo,2011-01-01,0.09
10413,Nintendo,2011-01-01,0.11
15233,Playstation,2011-01-01,0.02
4170,Nintendo,2011-01-01,0.47
3789,PC,2011-01-01,0.53
10307,Nintendo,2011-01-01,0.11
10839,PC,2011-01-01,0.09
10837,Playstation,2011-01-01,0.09
10836,PC,2011-01-01,0.09
15392,Nintendo,2011-01-01,0.02
3801,Playstation,2011-01-01,0.53
543,Microsoft,2011-01-01,2.77
10830,Nintendo,2011-01-01,0.09
10823,Nintendo,2011-01-01,0.09
3787,Playstation,2011-01-01,0.53
10419,Nintendo,2011-01-01,0.1
10732,Nintendo,2011-01-01,0.1
15260,Microsoft,2011-01-01,0.02
15326,Playstation,2011-01-01,0.02
10647,Playstation,2011-01-01,0.1
15323,Microsoft,2011-01-01,0.02
10515,Playstation,2011-01-01,0.1
10520,Playstation,2011-01-01,0.1
4024,Playstation,2011-01-01,0.49
4021,Nintendo,2011-01-01,0.49
4020,Nintendo,2011-01-01,0.49
15293,Playstation,2011-01-01,0.02
10528,Playstation,2011-01-01,0.1
4019,Microsoft,2011-01-01,0.49
10651,PC,2011-01-01,0.1
10533,Nintendo,2011-01-01,0.1
3954,Microsoft,2011-01-01,0.5
3955,Microsoft,2011-01-01,0.5
3959,Playstation,2011-01-01,0.5
10544,Playstation,2011-01-01,0.1
3998,Microsoft,2011-01-01,0.5
584,Microsoft,2011-01-01,2.62
10602,Playstation,2011-01-01,0.1
10566,Microsoft,2011-01-01,0.1
15304,Nintendo,2011-01-01,0.02
3974,Playstation,2011-01-01,0.5
10587,Microsoft,2011-01-01,0.1
4017,Nintendo,2011-01-01,0.5
4201,PC,2011-01-01,0.47
15283,Playstation,2011-01-01,0.02
10661,Nintendo,2011-01-01,0.1
15355,Playstation,2011-01-01,0.02
10728,Nintendo,2011-01-01,0.1
15353,PC,2011-01-01,0.02
10722,Microsoft,2011-01-01,0.1
4072,Nintendo,2011-01-01,0.49
4070,Nintendo,2011-01-01,0.49
10715,Playstation,2011-01-01,0.1
10713,Microsoft,2011-01-01,0.1
10710,Microsoft,2011-01-01,0.1
10700,Nintendo,2011-01-01,0.1
15267,PC,2011-01-01,0.02
10488,Nintendo,2011-01-01,0.1
10452,Microsoft,2011-01-01,0.1
10687,Nintendo,2011-01-01,0.1
15344,PC,2011-01-01,0.02
10681,Playstation,2011-01-01,0.1
3894,Microsoft,2011-01-01,0.51
10676,Nintendo,2011-01-01,0.1
15335,Nintendo,2011-01-01,0.02
15279,Nintendo,2011-01-01,0.02
10476,Nintendo,2011-01-01,0.1
15334,Nintendo,2011-01-01,0.02
10479,Nintendo,2011-01-01,0.1
15333,Nintendo,2011-01-01,0.02
10454,Playstation,2011-01-01,0.1
4207,PC,2011-01-01,0.47
15214,Playstation,2011-01-01,0.02
15417,PC,2011-01-01,0.02
11085,Nintendo,2011-01-01,0.09
4335,Microsoft,2011-01-01,0.45
3595,Nintendo,2011-01-01,0.56
11077,Playstation,2011-01-01,0.09
10077,Playstation,2011-01-01,0.11
10083,Microsoft,2011-01-01,0.11
4329,Nintendo,2011-01-01,0.45
508,Playstation,2011-01-01,2.85
512,Nintendo,2011-01-01,2.85
15163,PC,2011-01-01,0.02
15467,PC,2011-01-01,0.02
15482,Playstation,2011-01-01,0.02
3596,Playstation,2011-01-01,0.56
10095,Playstation,2011-01-01,0.11
11056,Playstation,2011-01-01,0.09
10100,PC,2011-01-01,0.11
669,Microsoft,2011-01-01,2.36
10107,Playstation,2011-01-01,0.11
10111,Nintendo,2011-01-01,0.11
11042,Nintendo,2011-01-01,0.09
15455,Playstation,2011-01-01,0.02
4306,Playstation,2011-01-01,0.46
4305,Playstation,2011-01-01,0.46
10126,Nintendo,2011-01-01,0.11
10092,Microsoft,2011-01-01,0.11
3625,Playstation,2011-01-01,0.56
11092,Nintendo,2011-01-01,0.09
3579,Nintendo,2011-01-01,0.56
479,PC,2011-01-01,2.97
15523,Microsoft,2011-01-01,0.02
11174,Playstation,2011-01-01,0.09
4439,Microsoft,2011-01-01,0.44
15522,PC,2011-01-01,0.02
3523,Microsoft,2011-01-01,0.57
9965,Nintendo,2011-01-01,0.12
9970,PC,2011-01-01,0.12
9975,Playstation,2011-01-01,0.12
3535,Playstation,2011-01-01,0.57
9982,Nintendo,2011-01-01,0.12
4348,Microsoft,2011-01-01,0.45
693,Playstation,2011-01-01,2.29
9991,Nintendo,2011-01-01,0.12
11139,Nintendo,2011-01-01,0.09
11132,Playstation,2011-01-01,0.09
15504,Microsoft,2011-01-01,0.02
10012,Microsoft,2011-01-01,0.11
15155,Nintendo,2011-01-01,0.02
10024,Playstation,2011-01-01,0.11
11106,Nintendo,2011-01-01,0.09
11104,Playstation,2011-01-01,0.09
11099,Nintendo,2011-01-01,0.09
501,Nintendo,2011-01-01,2.88
3539,Nintendo,2011-01-01,0.57
9953,Nintendo,2011-01-01,0.12
3626,Microsoft,2011-01-01,0.56
11017,Nintendo,2011-01-01,0.09
10202,Nintendo,2011-01-01,0.11
10203,Playstation,2011-01-01,0.11
10204,Microsoft,2011-01-01,0.11
4254,Nintendo,2011-01-01,0.46
10210,Nintendo,2011-01-01,0.11
10939,Playstation,2011-01-01,0.09
4245,Playstation,2011-01-01,0.46
4236,Playstation,2011-01-01,0.46
4233,Nintendo,2011-01-01,0.46
3702,Microsoft,2011-01-01,0.54
3704,Playstation,2011-01-01,0.54
10194,Playstation,2011-01-01,0.11
528,Playstation,2011-01-01,2.79
533,PC,2011-01-01,2.79
10921,Nintendo,2011-01-01,0.09
10238,Nintendo,2011-01-01,0.11
10239,Microsoft,2011-01-01,0.11
4217,Playstation,2011-01-01,0.47
15210,Microsoft,2011-01-01,0.02
3719,Playstation,2011-01-01,0.54
3720,Microsoft,2011-01-01,0.54
10246,PC,2011-01-01,0.11
10908,Nintendo,2011-01-01,0.09
10251,Playstation,2011-01-01,0.11
10235,Playstation,2011-01-01,0.11
11023,Microsoft,2011-01-01,0.09
4265,Playstation,2011-01-01,0.46
4275,Nintendo,2011-01-01,0.46
11015,Playstation,2011-01-01,0.09
10135,Playstation,2011-01-01,0.11
15177,Playstation,2011-01-01,0.02
10139,Playstation,2011-01-01,0.11
11003,Nintendo,2011-01-01,0.09
10149,Playstation,2011-01-01,0.11
10999,Nintendo,2011-01-01,0.09
658,Microsoft,2011-01-01,2.38
10993,Microsoft,2011-01-01,0.09
15447,Nintendo,2011-01-01,0.02
655,Microsoft,2011-01-01,2.39
10187,Nintendo,2011-01-01,0.11
10158,PC,2011-01-01,0.11
10985,PC,2011-01-01,0.09
15187,Nintendo,2011-01-01,0.02
10166,Nintendo,2011-01-01,0.11
10981,Nintendo,2011-01-01,0.09
10168,Playstation,2011-01-01,0.11
4278,Nintendo,2011-01-01,0.46
15189,Playstation,2011-01-01,0.02
10177,Nintendo,2011-01-01,0.11
10179,Nintendo,2011-01-01,0.11
10184,Nintendo,2011-01-01,0.11
10966,Nintendo,2011-01-01,0.09
10159,Nintendo,2011-01-01,0.11
3003,Nintendo,2011-01-01,0.68
9316,Nintendo,2011-01-01,0.14
15784,Nintendo,2011-01-01,0.02
12499,Nintendo,2011-01-01,0.06
2567,Nintendo,2011-01-01,0.8
